bank,label,snes_addr,xref_count,xrefs,text_preview
B6,DATA16_B6DD0E,B6DD0E,1,src/code_banks/bank_83.asm:3489: dl DATA16_B6DD0E                     ;B6DD0E;8f,You are devout.
B6,DATA16_B6DD2E,B6DD2E,1,src/code_banks/bank_83.asm:3490: dl DATA16_B6DD2E                     ;B6DD2E;90,No? then:why are you here?  Oh:to pray?
B6,DATA16_B6DD7E,B6DD7E,1,src/code_banks/bank_83.asm:3491: dl DATA16_B6DD7E                     ;B6DD7E;91,It's a welcome rain. We havea lot of rain here in       spring.
B6,DATA16_B6DDFE,B6DDFE,1,src/code_banks/bank_83.asm:3492: dl DATA16_B6DDFE                     ;B6DDFE;92,Uum...well...can I come overto your ranch some day soon?
B6,DATA16_B6DE70,B6DE70,1,src/code_banks/bank_83.asm:3493: dl DATA16_B6DE70                     ;B6DE70;93,Aren't you lonely living in that big place? /  A little lonely             No:not at all<CHOICE_OR_WAIT>c
B6,DATA16_B6DF20,B6DF20,1,src/code_banks/bank_83.asm:3494: dl DATA16_B6DF20                     ;B6DF20;94,Uum..well...yes: if...no:   nothing....g-good-by.
B6,DATA16_B6DF84,B6DF84,1,src/code_banks/bank_83.asm:3495: dl DATA16_B6DF84                     ;B6DF84;95,I..see...sorry:I didn't     mean to ask you anything    personal.
B6,DATA16_B6E008,B6E008,1,src/code_banks/bank_83.asm:3496: dl DATA16_B6E008                     ;B6E008;96,"I'm going to make great     tools like my dad,"
B6,DATA16_B6E066,B6E066,1,src/code_banks/bank_83.asm:3497: dl DATA16_B6E066                     ;B6E066;97,It'll be showcased at the   shop one of these days so   please try it. /  Hum                         I don't want it<CHOICE_OR_WAIT>c
B6,DATA16_B6E150,B6E150,1,src/code_banks/bank_83.asm:3498: dl DATA16_B6E150                     ;B6E150;98,Trust me.
B6,DATA16_B6E164,B6E164,1,src/code_banks/bank_83.asm:3499: dl DATA16_B6E164                     ;B6E164;99,You don't trust me: do you?
B6,DATA16_B6E19C,B6E19C,1,src/code_banks/bank_83.asm:3500: dl DATA16_B6E19C                     ;B6E19C;9a,It seems a little different from the plan I had but...nobig deal.
B6,DATA16_B6E220,B6E220,1,src/code_banks/bank_83.asm:3501: dl DATA16_B6E220                     ;B6E220;9b,Aren't I acting like a girl? /  No:not at all              Not that bad<CHOICE_OR_WAIT>c
B6,DATA16_B6E2AE,B6E2AE,1,src/code_banks/bank_83.asm:3502: dl DATA16_B6E2AE                     ;B6E2AE;9c,"How outspoken you are,"
B6,DATA16_B6E2DC,B6E2DC,1,src/code_banks/bank_83.asm:3503: dl DATA16_B6E2DC                     ;B6E2DC;9d,My dad always tells me to   act like a girl but I wonderexactly what acting / like a girl means.
B6,DATA16_B6E39A,B6E39A,1,src/code_banks/bank_83.asm:3504: dl DATA16_B6E39A                     ;B6E39A;9e,"Well...I don't know why     but...it feels good in      spring. / I go like ""OK:it's show     time,"""
B6,DATA16_B6E460,B6E460,1,src/code_banks/bank_83.asm:3505: dl DATA16_B6E460                     ;B6E460;9f,I love summer though it's   hot.
B6,DATA16_B6E4A2,B6E4A2,1,src/code_banks/bank_83.asm:3506: dl DATA16_B6E4A2                     ;B6E4A2;a0,well:constant effort is     important:you know. They saysuccess comes from / failure.
B6,DATA16_B6E54A,B6E54A,1,src/code_banks/bank_83.asm:3507: dl DATA16_B6E54A                     ;B6E54A;a1,It looks cold outside.It    turns white when you breatheout:doesn't it?
B6,DATA16_B6E5DA,B6E5DA,1,src/code_banks/bank_83.asm:3508: dl DATA16_B6E5DA                     ;B6E5DA;a2,Ho hum...it's boring:       isn't it? /  Yes                         Not really<CHOICE_OR_WAIT>c
B6,DATA16_B6E678,B6E678,1,src/code_banks/bank_83.asm:3509: dl DATA16_B6E678                     ;B6E678;a3,It is:hum? I'm so sleepy... ho hum...
B6,DATA16_B6E6C4,B6E6C4,1,src/code_banks/bank_83.asm:3510: dl DATA16_B6E6C4                     ;B6E6C4;a4,Gee:you are so serious.
B6,DATA16_B6E6F4,B6E6F4,1,src/code_banks/bank_83.asm:3511: dl DATA16_B6E6F4                     ;B6E6F4;a5,Yes:I feel relaxed          outside...I haven't been outfor a while.
B6,DATA16_B6E77E,B6E77E,1,src/code_banks/bank_83.asm:3512: dl DATA16_B6E77E                     ;B6E77E;a6,"No idea comes out under thisheat,"
B6,DATA16_B6E7C2,B6E7C2,1,src/code_banks/bank_83.asm:3513: dl DATA16_B6E7C2                     ;B6E7C2;a7,Let's do our best:shall we?
B6,DATA16_B6E7FC,B6E7FC,1,src/code_banks/bank_83.asm:3514: dl DATA16_B6E7FC                     ;B6E7FC;a8,The mountain is covered withsnow by now.
B6,DATA16_B6E84E,B6E84E,1,src/code_banks/bank_83.asm:3515: dl DATA16_B6E84E                     ;B6E84E;a9,I hate rain.It feels        depressing.I like when it   pours.
B6,DATA16_B6E8CC,B6E8CC,1,src/code_banks/bank_83.asm:3516: dl DATA16_B6E8CC                     ;B6E8CC;aa,...My dad tells me to get   married so often....        He would be all by himself / if I got married to         someone...                  Doesn't he realize that?
B6,DATA16_B6EA14,B6EA14,1,src/code_banks/bank_83.asm:3517: dl DATA16_B6EA14                     ;B6EA14;ab,"Hello, Hey: look at this,   This is the automatic       pudding maker, / I've put eggs and milk in   here. Now all you have to dois turn it on.Do it, /  Push                       "
B6,DATA16_B6EB9E,B6EB9E,1,src/code_banks/bank_83.asm:3518: dl DATA16_B6EB9E                     ;B6EB9E;ac,It smells wonderful:doesn't it?
B6,DATA16_B6EBDE,B6EBDE,1,src/code_banks/bank_83.asm:3519: dl DATA16_B6EBDE                     ;B6EBDE;ad,You say it's much quicker tomake pudding without the    machine? Oh no...don' / t you have a dream?
B6,DATA16_B6ECA2,B6ECA2,1,src/code_banks/bank_83.asm:3520: dl DATA16_B6ECA2                     ;B6ECA2;ae,I love Spring when all the  flowers start to bloom.
B6,DATA16_B6ED0A,B6ED0A,1,src/code_banks/bank_83.asm:3521: dl DATA16_B6ED0A                     ;B6ED0A;af,Hello. Do you like flowers? /  Yes                         Not really<CHOICE_OR_WAIT>c
B6,DATA16_B6ED94,B6ED94,1,src/code_banks/bank_83.asm:3522: dl DATA16_B6ED94                     ;B6ED94;b0,"Yeah:Nina loves them too,"
B6,DATA16_B6EDC8,B6EDC8,1,src/code_banks/bank_83.asm:3523: dl DATA16_B6EDC8                     ;B6EDC8;b1,ugh...
B6,DATA16_B6EDD6,B6EDD6,1,src/code_banks/bank_83.asm:3524: dl DATA16_B6EDD6                     ;B6EDD6;b2,Autumn to Winter is an off  season for us because       there's nothing to sell.
B6,DATA16_B6EE78,B6EE78,1,src/code_banks/bank_83.asm:3525: dl DATA16_B6EE78                     ;B6EE78;b3,Do you believe that there   is a flower which blooms    in Winter? /  Yes                         You're kidding?<CHOICE_OR_WAIT>c
B6,DATA16_B6EF5A,B6EF5A,1,src/code_banks/bank_83.asm:3526: dl DATA16_B6EF5A                     ;B6EF5A;b4,It must be beautiful.
B6,DATA16_B6EF86,B6EF86,1,src/code_banks/bank_83.asm:3527: dl DATA16_B6EF86                     ;B6EF86;b5,"Let me tell you the code forthe flower in our shop.     It is ""I like you a lot,"""
B6,DATA16_B6F02A,B6F02A,1,src/code_banks/bank_83.asm:3528: dl DATA16_B6F02A                     ;B6F02A;b6,Hey:I guess she would be    happy if you gave the flowerto the girl you like.
B6,DATA16_B6F0C6,B6F0C6,1,src/code_banks/bank_83.asm:3529: dl DATA16_B6F0C6                     ;B6F0C6;b7,The mountains this season   are beautiful. There are    many fruits and nuts:too...
B6,DATA16_B6F16E,B6F16E,1,src/code_banks/bank_83.asm:3530: dl DATA16_B6F16E                     ;B6F16E;b8,It's deserted in Winter.But we can't experience the joysof Spring without Winter.
B6,DATA16_B6F212,B6F212,1,src/code_banks/bank_83.asm:3531: dl DATA16_B6F212                     ;B6F212;b9,The herb in the inner part  of the cave works well for  fever and headache / when you boil it.
B6,DATA16_B6F2CC,B6F2CC,1,src/code_banks/bank_83.asm:3532: dl DATA16_B6F2CC                     ;B6F2CC;ba,The flower sold at the shop is what we raise here.
B6,DATA16_B6F332,B6F332,1,src/code_banks/bank_83.asm:3533: dl DATA16_B6F332                     ;B6F332;bb,I'm collecting fallen leavesto make manure for the      flowers.
B6,DATA16_B6F3B4,B6F3B4,1,src/code_banks/bank_83.asm:3534: dl DATA16_B6F3B4                     ;B6F3B4;bc,Plants are alive under the  snow.Isn't it wonderful? /  Wonderful                   So?<CHOICE_OR_WAIT>c
B6,DATA16_B6F462,B6F462,1,src/code_banks/bank_83.asm:3535: dl DATA16_B6F462                     ;B6F462;bd,Human:animals:and plants    are all alive.
B6,DATA16_B6F4B8,B6F4B8,1,src/code_banks/bank_83.asm:3536: dl DATA16_B6F4B8                     ;B6F4B8;be,"So great,"
B6,DATA16_B6F4CC,B6F4CC,1,src/code_banks/bank_83.asm:3537: dl DATA16_B6F4CC                     ;B6F4CC;bf,I know you are busy working but please try to come to   the festival.
B6,DATA16_B6F558,B6F558,1,src/code_banks/bank_83.asm:3538: dl DATA16_B6F558                     ;B6F558;c0,I kind of like rainy days.  Leaves look happy when it   rains.
B6,DATA16_B6F5D6,B6F5D6,1,src/code_banks/bank_83.asm:3539: dl DATA16_B6F5D6                     ;B6F5D6;c1,Flowers can be edible and   used for medicinal purposes as well as making us feel / comfortable.But I don't pickthem when I don't need them. / I believe they want to live too.
B6,DATA16_B6F72E,B6F72E,1,src/code_banks/bank_83.asm:3540: dl DATA16_B6F72E                     ;B6F72E;c2,"I heard there was the       ""Secret Garden"" in the      ranch. Is it so? / I want to go see it. /  OK                          I don't want to go.<CHOICE_OR_WAIT>c"
B6,DATA16_B6F84E,B6F84E,1,src/code_banks/bank_83.asm:3541: dl DATA16_B6F84E                     ;B6F84E;c3,Wow:I can hardly wait.
B6,DATA16_B6F87C,B6F87C,1,src/code_banks/bank_83.asm:3542: dl DATA16_B6F87C                     ;B6F87C;c4,"How mean,                   Forget it,"
B6,DATA16_B6F8CA,B6F8CA,1,src/code_banks/bank_83.asm:3543: dl DATA16_B6F8CA                     ;B6F8CA;c5,Hello:you always look fine.
B6,DATA16_B6F904,B6F904,1,src/code_banks/bank_83.asm:3544: dl DATA16_B6F904                     ;B6F904;c6,I have a little bird. Her   name is P-chan. She sings   beautifully.
B6,DATA16_B6F98E,B6F98E,1,src/code_banks/bank_83.asm:3545: dl DATA16_B6F98E                     ;B6F98E;c7,Hey:do you like sweets? /  I love them                 Not really<CHOICE_OR_WAIT>c
B6,DATA16_B6FA10,B6FA10,1,src/code_banks/bank_83.asm:3546: dl DATA16_B6FA10                     ;B6FA10;c8,Really? I'm good at making  sweets.I hope I can cook    you something someday.
B6,DATA16_B6FAAE,B6FAAE,1,src/code_banks/bank_83.asm:3547: dl DATA16_B6FAAE                     ;B6FAAE;c9,I'm sorry.
B6,DATA16_B6FAC4,B6FAC4,1,src/code_banks/bank_83.asm:3548: dl DATA16_B6FAC4                     ;B6FAC4;ca,The stillness of Winter     makes me calm down so       I love it.
B6,DATA16_B6FB4A,B6FB4A,1,src/code_banks/bank_83.asm:3549: dl DATA16_B6FB4A                     ;B6FB4A;cb,Hey:do you like animals? /  I love them                 I don't like them<CHOICE_OR_WAIT>c
B6,DATA16_B6FBDC,B6FBDC,1,src/code_banks/bank_83.asm:3550: dl DATA16_B6FBDC                     ;B6FBDC;cc,Yes? I love animals too.
B6,DATA16_B6FC0E,B6FC0E,1,src/code_banks/bank_83.asm:3551: dl DATA16_B6FC0E                     ;B6FC0E;cd,You are lying. animals dont take to people who don't    like them.
B6,DATA16_B6FC94,B6FC94,1,src/code_banks/bank_83.asm:3552: dl DATA16_B6FC94                     ;B6FC94;ce,<CTRL_FFFD>ei would bark at wild dogswhen they come here. Check  if the fence is broken.
B6,DATA16_B6FD32,B6FD32,1,src/code_banks/bank_83.asm:3553: dl DATA16_B6FD32                     ;B6FD32;cf,It's hard to look after     animals.We always must be   careful so they dont / get sick....                I feel just like a mother   who is taking care of her / children.
B6,DATA16_B6FE84,B6FE84,1,src/code_banks/bank_83.asm:3554: dl DATA16_B6FE84                     ;B6FE84;d0,You are always running      around:aren't you? You look fine even if it's cold / outside.
B6,DATA16_B6FF34,B6FF34,1,src/code_banks/bank_83.asm:3555: dl DATA16_B6FF34                     ;B6FF34;d1,I hope my dad stays healthy at all times.
B7,DATA16_B78000,B78000,1,src/code_banks/bank_83.asm:3556: dl DATA16_B78000                     ;B78000;d2,My uncle liked you. Please  make friends with him.OK? /  OK                          No<CHOICE_OR_WAIT>c
B7,DATA16_B780AE,B780AE,1,src/code_banks/bank_83.asm:3557: dl DATA16_B780AE                     ;B780AE;d3,Really? I'm glad. Please    excuse him for being        meddlesome. / I guess he gets that from   my mother.
B7,DATA16_B78184,B78184,1,src/code_banks/bank_83.asm:3558: dl DATA16_B78184                     ;B78184;d4,He's strict but basically a good person.
B7,DATA16_B781D6,B781D6,1,src/code_banks/bank_83.asm:3559: dl DATA16_B781D6                     ;B781D6;d5,Oh no: you are too soaked.  You might catch a cold      unless you dry yourself / soon.
B7,DATA16_B78282,B78282,1,src/code_banks/bank_83.asm:3560: dl DATA16_B78282                     ;B78282;d6,Oh:come on:Dad.Let's go homenow.
B7,DATA16_B782C4,B782C4,1,src/code_banks/bank_83.asm:3561: dl DATA16_B782C4                     ;B782C4;d7,Otherwise Mom will get      really mad at you.
B7,DATA16_B78322,B78322,1,src/code_banks/bank_83.asm:3562: dl DATA16_B78322                     ;B78322;d8,Will you taste my new cake  when it's baked?
B7,DATA16_B7837C,B7837C,1,src/code_banks/bank_83.asm:3563: dl DATA16_B7837C                     ;B7837C;d9,Hey:I baked a new cake.     Will you have a bite? /  Yes                         No<CHOICE_OR_WAIT>c
B7,DATA16_B78422,B78422,1,src/code_banks/bank_83.asm:3564: dl DATA16_B78422                     ;B78422;da,Is it good? It's a          cheesecake. Do you think    it's good enough to sell / at the shop?
B7,DATA16_B784DE,B784DE,1,src/code_banks/bank_83.asm:3565: dl DATA16_B784DE                     ;B784DE;db,You look pretty busy.       I hope everything's well    with you.
B7,DATA16_B78562,B78562,1,src/code_banks/bank_83.asm:3566: dl DATA16_B78562                     ;B78562;dc,Oh:what a coincidence to    meet you here. /  Yes                         No<CHOICE_OR_WAIT>c
B7,DATA16_B785FA,B785FA,1,src/code_banks/bank_83.asm:3567: dl DATA16_B785FA                     ;B785FA;dd,Tee-hee...
B7,DATA16_B78610,B78610,1,src/code_banks/bank_83.asm:3568: dl DATA16_B78610                     ;B78610;de,Wow:what a coincidence.     Hey:were you waiting for    me here? / Titter...I'm waiting for youat the bar.
B7,DATA16_B786E2,B786E2,1,src/code_banks/bank_83.asm:3569: dl DATA16_B786E2                     ;B786E2;df,Hi.I just came to shop.     Sorry:but I'm in too much ofa hurry to see you.
B7,DATA16_B7877A,B7877A,1,src/code_banks/bank_83.asm:3570: dl DATA16_B7877A                     ;B7877A;e0,You came here in this rain? I'm so glad.
B7,DATA16_B787CC,B787CC,1,src/code_banks/bank_83.asm:3571: dl DATA16_B787CC                     ;B787CC;e1,Grand-pa is so strict...
B7,DATA16_B787FE,B787FE,1,src/code_banks/bank_83.asm:3572: dl DATA16_B787FE                     ;B787FE;e2,You are pretty daring:      aren't you? Shall I wash    your back? /  Yes                         N..N..No<CHOICE_OR_WAIT>c
B7,DATA16_B788D2,B788D2,1,src/code_banks/bank_83.asm:3573: dl DATA16_B788D2                     ;B788D2;e3,Hey: I'm just kidding.
B7,DATA16_B78900,B78900,1,src/code_banks/bank_83.asm:3574: dl DATA16_B78900                     ;B78900;e4,Hee-hee: I won't do it.
B7,DATA16_B78930,B78930,1,src/code_banks/bank_83.asm:3575: dl DATA16_B78930                     ;B78930;e5,Hi. You look fine today.
B7,DATA16_B78962,B78962,1,src/code_banks/bank_83.asm:3576: dl DATA16_B78962                     ;B78962;e6,It's my home made fruit     juice. Do you want it? /  Yes                         No thank you<CHOICE_OR_WAIT>c
B7,DATA16_B78A1E,B78A1E,1,src/code_banks/bank_83.asm:3577: dl DATA16_B78A1E                     ;B78A1E;e7,Tee-hee...I'll kiss you if  you can drink it.
B7,DATA16_B78A7C,B78A7C,1,src/code_banks/bank_83.asm:3578: dl DATA16_B78A7C                     ;B78A7C;e8,Why are you here at this    bar? ...Aha: you want to    see me.
B7,DATA16_B78AFC,B78AFC,1,src/code_banks/bank_83.asm:3579: dl DATA16_B78AFC                     ;B78AFC;e9,It doesn't get cool at      night.
B7,DATA16_B78B42,B78B42,1,src/code_banks/bank_83.asm:3580: dl DATA16_B78B42                     ;B78B42;ea,Thanks a lot for today.
B7,DATA16_B78B72,B78B72,1,src/code_banks/bank_83.asm:3581: dl DATA16_B78B72                     ;B78B72;eb,I don't like to be alone.
B7,DATA16_B78BA6,B78BA6,1,src/code_banks/bank_83.asm:3582: dl DATA16_B78BA6                     ;B78BA6;ec,I sometimes go to the       mountains to gather some    berries.
B7,DATA16_B78C28,B78C28,1,src/code_banks/bank_83.asm:3583: dl DATA16_B78C28                     ;B78C28;ed,Wasn't it cold outside?     When it's cold: you better  drink and warm you body / from the inside.
B7,DATA16_B78CEA,B78CEA,1,src/code_banks/bank_83.asm:3584: dl DATA16_B78CEA                     ;B78CEA;ee,I saw you at the ranch the  other day. You didn't noticeme because you were working.
