bank,label,snes_addr,pc_offset,usa_word_count,br_word_count,changed,usa_text,br_text
B6,DATA16_B6D7B8,B6D7B8,0x1B57B8,47,47,True,It's been hot every day but how are you doing?,Está a cada dia mais quente.Bem: como vai?
B6,DATA16_B6D816,B6D816,0x1B5816,37,37,True,I somehow love the autumn   scenery.,Não sei por quê: gosto do   outono.
B6,DATA16_B6D860,B6D860,0x1B5860,27,27,True,Hope it'll be spring soon.,Espero pela primavera.
B6,DATA16_B6D896,B6D896,0x1B5896,56,56,True,"Do you believe in God?
 Yes                         No<CHOICE_OR_WAIT>c","Você acredita em Deus?
 <$0060><$0061>                          <$0062><$0063><CHOICE_OR_WAIT>c"
B6,DATA16_B6D906,B6D906,0x1B5906,74,74,True,Really? It's unusual these  days. Please come to the    church on Sunday.,Sério? É incomum hoje em    dia. Por favor:vá à igreja  no Domingo.
B6,DATA16_B6D99A,B6D99A,0x1B599A,77,77,True,"It's not whether God exists or not:it's more a ""belief"" that counts:I think.","Não é o fato de Deus existirou não:é mais uma questão de""fé"": eu acho."
B6,DATA16_B6DA34,B6DA34,0x1B5A34,69,69,True,Please take care of yourselfnot to be worn down by the  summer heat.,Por favor:se cuide para não ficar exausto com o calor doverão.
B6,DATA16_B6DABE,B6DABE,0x1B5ABE,76,76,True,"....Excuse me: do you love  kids?
 I love kids.                Not really.<CHOICE_OR_WAIT>c","Com licensa: você ama crian-ças?
 Amo crianças.               Não.       <CHOICE_OR_WAIT>c"
B6,DATA16_B6DB56,B6DB56,0x1B5B56,67,67,True,I love kids too. My dream isto live with a lot of kids  around me.,Amo-as também. Meu sonho é  viver com um monte delas ao meu redor.
B6,DATA16_B6DBDC,B6DBDC,0x1B5BDC,7,7,False,...Oh.,...Oh.
B6,DATA16_B6DBEA,B6DBEA,0x1B5BEA,70,70,True,It's pretty cold so please  take care of yourself not tocatch a cold.,Está muito frio:então por   favor cuide-se para não ter um resfriado.
B6,DATA16_B6DC76,B6DC76,0x1B5C76,76,76,True,"Oh:you have come to listen  to the priest.
 Yes                         No<CHOICE_OR_WAIT>c","Oh:você veio ouvir o padre.
 <$0060><$0061>                          <$0062><$0063><CHOICE_OR_WAIT>c"
B6,DATA16_B6DD0E,B6DD0E,0x1B5D0E,16,16,True,You are devout.,És um devoto.
B6,DATA16_B6DD2E,B6DD2E,0x1B5D2E,40,40,True,No? then:why are you here?  Oh:to pray?,Não? Estás aqui por que?    Ah: rezar?
B6,DATA16_B6DD7E,B6DD7E,0x1B5D7E,64,64,True,It's a welcome rain. We havea lot of rain here in       spring.,É uma chuva bem-vinda.Temos muita chuva aqui na prima-  vera.
B6,DATA16_B6DDFE,B6DDFE,0x1B5DFE,57,57,True,Uum...well...can I come overto your ranch some day soon?,Uum...bem...eu posso ir parao seu rancho algum dia?
B6,DATA16_B6DE70,B6DE70,0x1B5E70,88,88,True,"Aren't you lonely living in that big place?
 A little lonely             No:not at all<CHOICE_OR_WAIT>c","Você não é solitário vivendonaquele lugar?
 Um pouco                    Nem tanto    <CHOICE_OR_WAIT>c"
B6,DATA16_B6DF20,B6DF20,0x1B5F20,50,50,True,Uum..well...yes: if...no:   nothing....g-good-by.,Uum..bem...sim:se...não:    nada...a-adeus.
B6,DATA16_B6DF84,B6DF84,0x1B5F84,66,66,True,I..see...sorry:I didn't     mean to ask you anything    personal.,Hm..sei..desculpe: eu não   queria falar de nada        pessoal.
B6,DATA16_B6E008,B6E008,0x1B6008,47,47,True,"I'm going to make great     tools like my dad,","Eu vou fazer grandes ferra- mentas como papai,"
B6,DATA16_B6E066,B6E066,0x1B6066,117,117,True,"It'll be showcased at the   shop one of these days so   please try it.
 Hum                         I don't want it<CHOICE_OR_WAIT>c","Vai ser mostrado na loja poresses dias:então por favor  experimente.
 Hm...                       Eu não quero   <CHOICE_OR_WAIT>c"
B6,DATA16_B6E150,B6E150,0x1B6150,10,10,True,Trust me.,Confie.
B6,DATA16_B6E164,B6E164,0x1B6164,28,28,True,You don't trust me: do you?,Você não confia em mim?
B6,DATA16_B6E19C,B6E19C,0x1B619C,66,66,True,It seems a little different from the plan I had but...nobig deal.,Parece um pouco diferente doplano que eu tinha: mas...  deixa.
B6,DATA16_B6E220,B6E220,0x1B6220,71,71,True,"Aren't I acting like a girl?
 No:not at all              Not that bad<CHOICE_OR_WAIT>c","Estou agindo como garota?
 Não:não muito              Nem tanto   <CHOICE_OR_WAIT>c"
B6,DATA16_B6E2AE,B6E2AE,0x1B62AE,23,23,True,"How outspoken you are,","Como você é sincero,"
B6,DATA16_B6E2DC,B6E2DC,0x1B62DC,95,95,True,"My dad always tells me to   act like a girl but I wonderexactly what acting
like a girl means.","Meu pai sempre me diz para  agir como uma garota mas eu queria saber o que
isso significa."
B6,DATA16_B6E39A,B6E39A,0x1B639A,99,99,True,"Well...I don't know why     but...it feels good in      spring.
I go like ""OK:it's show     time,""","Bem...não sei por que mas...me sinto tão bem na prima-  vera.
É tipo ""OK:é hora do show,"""
B6,DATA16_B6E460,B6E460,0x1B6460,33,33,True,I love summer though it's   hot.,Amo o verão: apesar do ca-  lor.
B6,DATA16_B6E4A2,B6E4A2,0x1B64A2,84,84,True,"well:constant effort is     important:you know. They saysuccess comes from
failure.","Bem: se esforçar é          importante:você sabe. Dizem que o sucesso vem
do erro."
B6,DATA16_B6E54A,B6E54A,0x1B654A,72,72,True,It looks cold outside.It    turns white when you breatheout:doesn't it?,Parece frio lá fora. Até pa-rece fumaçar quando você    respira: não é?
B6,DATA16_B6E5DA,B6E5DA,0x1B65DA,79,79,True,"Ho hum...it's boring:       isn't it?
 Yes                         Not really<CHOICE_OR_WAIT>c","Hm...é entediante: não é?
 Sim                         Não muito <CHOICE_OR_WAIT>c"
B6,DATA16_B6E678,B6E678,0x1B6678,38,38,True,It is:hum? I'm so sleepy... ho hum...,Hum? Estou com tanto sono...ho hum...
B6,DATA16_B6E6C4,B6E6C4,0x1B66C4,24,24,True,Gee:you are so serious.,Nossa:você é tão sério.
B6,DATA16_B6E6F4,B6E6F4,0x1B66F4,69,69,True,Yes:I feel relaxed          outside...I haven't been outfor a while.,Sim: me sinto relaxado aqui fora...eu não tenho saído   muito.
B6,DATA16_B6E77E,B6E77E,0x1B677E,34,34,True,"No idea comes out under thisheat,","Não dá pra ter uma idéia as-sim,"
B6,DATA16_B6E7C2,B6E7C2,0x1B67C2,29,29,True,Let's do our best:shall we?,Vamos nos esforçar: não é?
B6,DATA16_B6E7FC,B6E7FC,0x1B67FC,41,41,True,The mountain is covered withsnow by now.,A montanha está coberta de  neve agora.
B6,DATA16_B6E84E,B6E84E,0x1B684E,63,63,True,I hate rain.It feels        depressing.I like when it   pours.,Odeio chuva.É meio          deprimente.Eu gosto quando  pára.
B6,DATA16_B6E8CC,B6E8CC,0x1B68CC,164,164,True,"...My dad tells me to get   married so often....        He would be all by himself
if I got married to         someone...                  Doesn't he realize that?","...Meu pai me falou para me casar logo...  Mas ele      ficaria sozinho se eu me
casasse com alguém...       Será que ele não entende    isto?"
B6,DATA16_B6EA14,B6EA14,0x1B6A14,197,197,True,"Hello, Hey: look at this,   This is the automatic       pudding maker,
I've put eggs and milk in   here. Now all you have to dois turn it on.Do it,
 Push                        I don't want to do<CHOICE_OR_WAIT>c","Olá, Ei: olhe pra isto,     Esta é máquina de fazer     pudim,
Eu pus ovos e leite aqui.   Agora tudo o que você tem a fazer é ligá-la. Vá,
 Apertar                     Eu não quero fazer<CHOICE_OR_WAIT>c"
B6,DATA16_B6EB9E,B6EB9E,0x1B6B9E,32,32,True,It smells wonderful:doesn't it?,Tem um cheiro muito bom:não é?
B6,DATA16_B6EBDE,B6EBDE,0x1B6BDE,98,98,True,"You say it's much quicker tomake pudding without the    machine? Oh no...don'
t you have a dream?","Você diz que é mais rápido  fazer pudim sem a máquina?  Ah... você não tem um
sonho?"
B6,DATA16_B6ECA2,B6ECA2,0x1B6CA2,52,52,True,I love Spring when all the  flowers start to bloom.,Amo a Primavera: quando as  flores começam a abrir.
B6,DATA16_B6ED0A,B6ED0A,0x1B6D0A,69,69,True,"Hello. Do you like flowers?
 Yes                         Not really<CHOICE_OR_WAIT>c","Olá. Você gosta de flores?
 Sim                         Não mesmo <CHOICE_OR_WAIT>c"
B6,DATA16_B6ED94,B6ED94,0x1B6D94,26,26,True,"Yeah:Nina loves them too,","É: Nina as ama também,"
B6,DATA16_B6EDC8,B6EDC8,0x1B6DC8,7,7,False,ugh...,ugh...
B6,DATA16_B6EDD6,B6EDD6,0x1B6DD6,81,81,True,Autumn to Winter is an off  season for us because       there's nothing to sell.,De Outono à Inverno ficamos de férias porque não há maisnada para vendermos.
B6,DATA16_B6EE78,B6EE78,0x1B6E78,113,113,True,"Do you believe that there   is a flower which blooms    in Winter?
 Yes                         You're kidding?<CHOICE_OR_WAIT>c","Você acredita que há uma    flor que desabrocha no      inverno?
 Sim                         Tá brincando?  <CHOICE_OR_WAIT>c"
B6,DATA16_B6EF5A,B6EF5A,0x1B6F5A,22,22,True,It must be beautiful.,Deve ser linda.
B6,DATA16_B6EF86,B6EF86,0x1B6F86,82,82,True,"Let me tell you the code forthe flower in our shop.     It is ""I like you a lot,""","Deixe-me lhe dizer o código para a flor na nossa loja.  É ""Gosto muito de ti,"""
B6,DATA16_B6F02A,B6F02A,0x1B702A,78,78,True,Hey:I guess she would be    happy if you gave the flowerto the girl you like.,Acho que ela ficaria feliz  se você desse a flor à garo-ta de que você gosta.
B6,DATA16_B6F0C6,B6F0C6,0x1B70C6,84,84,True,The mountains this season   are beautiful. There are    many fruits and nuts:too...,As montanhas estão lindas   nessa época.  Também há     muitas frutas e nozes...
B6,DATA16_B6F16E,B6F16E,0x1B716E,82,82,True,It's deserted in Winter.But we can't experience the joysof Spring without Winter.,É deserto no Inverno.Mas nósnão podemos ter as alegrias da Primavera sem Inverno.
B6,DATA16_B6F212,B6F212,0x1B7212,93,93,True,"The herb in the inner part  of the cave works well for  fever and headache
when you boil it.","A erva da parte interna da  caverna é boa para dor de   cabeça e febre ao
fervê-la."
B6,DATA16_B6F2CC,B6F2CC,0x1B72CC,51,51,True,The flower sold at the shop is what we raise here.,A flor vendida na loja é a  que cultivamos aqui.
B6,DATA16_B6F332,B6F332,0x1B7332,65,65,True,I'm collecting fallen leavesto make manure for the      flowers.,Estou catando folhas caídas para fazer adubo para as    flores.
B6,DATA16_B6F3B4,B6F3B4,0x1B73B4,87,87,True,"Plants are alive under the  snow.Isn't it wonderful?
 Wonderful                   So?<CHOICE_OR_WAIT>c","As plantas estão vivas sob aneve.Não é maravilhoso?
 Maravilhoso                 ...<CHOICE_OR_WAIT>c"
B6,DATA16_B6F462,B6F462,0x1B7462,43,43,True,Human:animals:and plants    are all alive.,Humanos:animais:plantas. Sãotodos vivos.
B6,DATA16_B6F4B8,B6F4B8,0x1B74B8,10,10,True,"So great,","Beleza,"
B6,DATA16_B6F4CC,B6F4CC,0x1B74CC,70,70,True,I know you are busy working but please try to come to   the festival.,Eu sei que você está ocupadomas por favor tente vir ao  festival.
B6,DATA16_B6F558,B6F558,0x1B7558,63,63,True,I kind of like rainy days.  Leaves look happy when it   rains.,Adoro dias chuvosos.        A chuva deixa uma aparência feliz.
B6,DATA16_B6F5D6,B6F5D6,0x1B75D6,172,172,True,"Flowers can be edible and   used for medicinal purposes as well as making us feel
comfortable.But I don't pickthem when I don't need them.
I believe they want to live too.","Há flores comestíveis e que podem ser usadas como medi- camento. Também nos fazem
sentir confortáveis. Mas eu não pego elas a toda hora.
Acredito que elas devem viver."
B6,DATA16_B6F72E,B6F72E,0x1B772E,144,144,True,"I heard there was the       ""Secret Garden"" in the      ranch. Is it so?
I want to go see it.
 OK                          I don't want to go.<CHOICE_OR_WAIT>c","Ouvi dizer que tem um       ""Jardim Secreto"" no rancho. É verdade?
Eu quero vê-lo.
 OK                          Eu não quero ir.   <CHOICE_OR_WAIT>c"
B6,DATA16_B6F84E,B6F84E,0x1B784E,23,23,True,Wow:I can hardly wait.,Uau:mal posso esperar.
B6,DATA16_B6F87C,B6F87C,0x1B787C,39,39,True,"How mean,                   Forget it,","Mesquinho,                  Esqueça,"
B6,DATA16_B6F8CA,B6F8CA,0x1B78CA,29,29,True,Hello:you always look fine.,Olá. Você sempre está bem.
B6,DATA16_B6F904,B6F904,0x1B7904,69,69,True,I have a little bird. Her   name is P-chan. She sings   beautifully.,Eu tenho um passarinho. Seu nome é P-chan. O canto dela é lindo.
B6,DATA16_B6F98E,B6F98E,0x1B798E,65,65,True,"Hey:do you like sweets?
 I love them                 Not really<CHOICE_OR_WAIT>c","Ei: você gosta de doce?
 ADORO,                      Não muito <CHOICE_OR_WAIT>c"
B6,DATA16_B6FA10,B6FA10,0x1B7A10,79,79,True,Really? I'm good at making  sweets.I hope I can cook    you something someday.,Sério? Eu faço bons doces.  Espero poder cozinhar algo  para você algum dia.
B6,DATA16_B6FAAE,B6FAAE,0x1B7AAE,11,11,True,I'm sorry.,Desculpe.
B6,DATA16_B6FAC4,B6FAC4,0x1B7AC4,67,67,True,The stillness of Winter     makes me calm down so       I love it.,Esse clima de Inverno me fazacalmar... eu adoro Inverno.
B6,DATA16_B6FB4A,B6FB4A,0x1B7B4A,73,73,True,"Hey:do you like animals?
 I love them                 I don't like them<CHOICE_OR_WAIT>c","Ei:gosta de animais?
 Eu os amo                   Não gosto deles  <CHOICE_OR_WAIT>c"
B6,DATA16_B6FBDC,B6FBDC,0x1B7BDC,25,25,True,Yes? I love animals too.,Sim? Amo animais também.
B6,DATA16_B6FC0E,B6FC0E,0x1B7C0E,67,67,True,You are lying. animals dont take to people who don't    like them.,Você está mentindo. Animais não mechem com quem não gos-ta deles.
B6,DATA16_B6FC94,B6FC94,0x1B7C94,79,79,True,<CTRL_FFFD>ei would bark at wild dogswhen they come here. Check  if the fence is broken.,<CTRL_FFFD>ei deve latir a cães sel- vagens se vierem.   Veja se a cerca está quebrada.
B6,DATA16_B6FD32,B6FD32,0x1B7D32,169,169,True,"It's hard to look after     animals.We always must be   careful so they dont
get sick....                I feel just like a mother   who is taking care of her
children.","É difícil cuidar de animais.Nós sempre devemos ser      cuidadosos para eles
não adoecerem...            Me sinto como uma mãe que   está cuidando de seus
filhos."
B6,DATA16_B6FE84,B6FE84,0x1B7E84,88,88,True,"You are always running      around:aren't you? You look fine even if it's cold
outside.","Você está sempre correndo:  não é?  Você parece bem     mesmo quando é frio lá
fora."
B6,DATA16_B6FF34,B6FF34,0x1B7F34,102,42,True,I hope my dad stays healthy at all times.,Espero que meu pai fique bemsempre.
B7,DATA16_B78000,B78000,0x1B8000,87,87,True,"My uncle liked you. Please  make friends with him.OK?
 OK                          No<CHOICE_OR_WAIT>c","Meu tio gostou de você Por  favor seja amigo dele:OK?
 OK                          <$0062><$0063><CHOICE_OR_WAIT>c"
B7,DATA16_B780AE,B780AE,0x1B80AE,107,107,True,"Really? I'm glad. Please    excuse him for being        meddlesome.
I guess he gets that from   my mother.","Sério? Agradeço. Por favor  perdoe-o por ele ser        intrometido
Acho que a minha mãe o deixaassim."
B7,DATA16_B78184,B78184,0x1B8184,41,41,True,He's strict but basically a good person.,Ele é severo mas é uma boa  pessoa.
B7,DATA16_B781D6,B781D6,0x1B81D6,86,86,True,"Oh no: you are too soaked.  You might catch a cold      unless you dry yourself
soon.","Ó não: você está encharcado.Você pode ficar resfriado a não ser que se seque
logo."
B7,DATA16_B78282,B78282,0x1B8282,33,33,True,Oh:come on:Dad.Let's go homenow.,Ó: vamos: papai. Vamos embo-ra.
B7,DATA16_B782C4,B782C4,0x1B82C4,47,47,True,Otherwise Mom will get      really mad at you.,Ou então mamãe vai ficar    brava com você.
