group,entry,target,cmd_index,cmd_addr,cmd_name,text_id,text_label,text_category,inferred_role,semantic_bucket,group_confidence_before_pass78,text_preview
$01,7,$B3A727,18,$B3A76C,StartTextBox,03BB,Text_3BB_Dialog_TakeKindofStuff,Dialog,npc_or_event_dialogue,mixed_event_script,medium,What? I can't take this kindof stuff.
$01,7,$B3A727,28,$B3A799,StartTextBox,005C,Text_05C_Animal_ToughTakeCareCowsTake,Animal,livestock_cow_context,mixed_event_script,medium,It's tough to take care of cows.Take good care of them so that they do not get sick.My note is…
$01,7,$B3A727,31,$B3A7A4,StartTextBox,005D,Text_05D_Animal_HensLayEggsPutCage,Animal,event_dialogue_unknown_specific_owner,mixed_event_script,medium,Hey:do your hens lay eggs? Put them in the cage. And feed them every day. They won't lay eggs f…
$01,7,$B3A727,36,$B3A7BE,StartTextBox,005D,Text_05D_Animal_HensLayEggsPutCage,Animal,event_dialogue_unknown_specific_owner,mixed_event_script,medium,Hey:do your hens lay eggs? Put them in the cage. And feed them every day. They won't lay eggs f…
$01,7,$B3A727,41,$B3A7D8,StartTextBox,0407,Text_407_Animal_WinterGoodTimeFriendsLivestock,Animal,event_dialogue_unknown_specific_owner,mixed_event_script,medium,winter is a good time to be friends with livestock. Well:with girls too.
$01,7,$B3A727,44,$B3A7E3,StartTextBox,03F4,Text_3F4_Animal_WinAgainEggFestivalTomorrow,Animal,festival_event;weather_context,mixed_event_script,medium,I will win again at the Egg Festival tomorrow.
$01,7,$B3A727,47,$B3A7EE,StartTextBox,0146,Text_146_Animal_LongWinterFinallyOverAnimals,Animal,event_dialogue_unknown_specific_owner,mixed_event_script,medium,Hey:the long winter is finally over. Animals looks so happy when springs comes too.
$01,7,$B3A727,53,$B3A805,StartTextBox,03CF,Text_3CF_Manual_PrettyHardMoveCowsAs,Manual,livestock_cow_context,mixed_event_script,medium,It's pretty hard to move cows as you intend. Well:it takes time and guts to do it properly. I'm…
$01,7,$B3A727,56,$B3A810,StartTextBox,01F0,Text_1F0_Romance_EllenDependsLookAfter,Romance,npc_ellen_romance_or_family,mixed_event_script,medium,Ellen depends on you: doesn't she? Look after her.
$01,9,$B3AD24,10,$B3AD48,StartTextBox,01C8,Text_1C8_Dialog_Come,Dialog,npc_or_event_dialogue,mixed_event_script,medium,"That's it, Come on,"
$01,9,$B3AD24,13,$B3AD57,StartTextBox,03BC,Text_3BC_Dialog_GiveMe,Dialog,npc_or_event_dialogue,mixed_event_script,medium,What? Do you give it to me?
$01,9,$B3AD24,15,$B3AD5E,StartTextBox,03BB,Text_3BB_Dialog_TakeKindofStuff,Dialog,npc_or_event_dialogue,mixed_event_script,medium,What? I can't take this kindof stuff.
$01,9,$B3AD24,21,$B3AD81,StartTextBoxCopy,0130,Text_130_Dialog_WantEnlargeHouseC,Dialog,house_upgrade_or_family_context,mixed_event_script,medium,Do you want to enlarge your house? Yes No<CHOICE_OR_WAIT>c
$01,9,$B3AD24,26,$B3AD95,StartTextBox,0131,Text_131_Dialog_RanchTomorrow,Dialog,ranch_livestock_context;weather_context,mixed_event_script,medium,OK.I'll be at the ranch tomorrow.
$01,9,$B3AD24,28,$B3AD9C,StartTextBox,0132,Text_132_Animal_LetMeKnowWheneverWant,Animal,event_dialogue_unknown_specific_owner,mixed_event_script,medium,Let me know whenever you want to do it.
$01,9,$B3AD24,30,$B3ADA3,StartTextBox,0139,Text_139_Dialog_HeeHeeLookForward,Dialog,npc_or_event_dialogue,mixed_event_script,medium,Hee-hee:look forward to it.
$01,9,$B3AD24,32,$B3ADAA,StartTextBox,0133,Text_133_Dialog_LikeLivingSuperDeluxeGreat,Dialog,npc_or_event_dialogue,mixed_event_script,medium,"How do you like living in the ""Super Deluxe Great Log House""? Isn't it great?"
$01,10,$B3ADB1,9,$B3ADD2,StartTextBoxCopy,0170,Text_170_Dialog_ListenGoThroughRock,Dialog,npc_or_event_dialogue,mixed_event_script,medium,Hey:listen: we can go through the rock.
$01,10,$B3ADB1,14,$B3ADE7,StartTextBox,0171,Text_171_Dialog_MightAbleGoEndRanch,Dialog,ranch_livestock_context,mixed_event_script,medium,It might be able to go to the end of the ranch faster through here. But time still goes on.
$01,10,$B3ADB1,19,$B3ADFC,StartTextBox,0172,Text_172_Animal_HaveSeenMoleScaresCows,Animal,livestock_cow_context,mixed_event_script,medium,Have you seen a mole?It scares the cows sometimes. You'd better kick it out of the fence right…
$02,0,$B3AE23,24,$B3AE8E,StartTextBox,01CA,Text_1CA_Romance_HaveGiveGirlLoveGirl,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,You have to give it to the girl you love: OK? To the girl you want to marry.
$02,0,$B3AE23,27,$B3AE9D,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$02,0,$B3AE23,29,$B3AEA4,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,....
$02,1,$B3B44A,9,$B3B46C,StartTextBox,01C9,Text_1C9_Dialog_GivingWrongPerson,Dialog,child_family_event,family_romance_dialogue_matrix,high,Hey: you are giving it to a wrong person.
$02,1,$B3B44A,12,$B3B47B,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$02,1,$B3B44A,14,$B3B482,StartTextBox,03B8,Text_3B8_Dialog_Want,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I don't want it.
$02,1,$B3B44A,17,$B3B490,StartTextBox,0038,Text_038_Dialog_OffTodayKeepUpAll,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,You are off today: aren't you? We can't keep it up all the time.
$02,1,$B3B44A,19,$B3B497,StartTextBox,01CD,Text_1CD_Romance_MariaDadWasWrongCome,Romance,npc_maria_romance_or_family,family_romance_dialogue_matrix,high,"Oh:Maria, Your dad was wrong.Please:please come back to me,"
$02,1,$B3B44A,25,$B3B4B1,StartTextBox,01C6,Text_1C6_Romance_SillyMarried,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,Don't be silly:I'm married.
$02,1,$B3B44A,28,$B3B4C0,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$02,1,$B3B44A,30,$B3B4C7,StartTextBox,03B9,Text_3B9_Dialog_Trouble,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I could be in trouble.
$02,1,$B3B44A,33,$B3B4D5,StartTextBox,003D,Text_03D_Dialog_LikeTakingMyTimeReading,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I like taking my time reading books.That's one of my happiest times.
$02,1,$B3B44A,35,$B3B4DC,StartTextBox,01CE,Text_1CE_Romance_UsuallyQuietGirlButReason,Romance,child_family_event,family_romance_dialogue_matrix,high,She is usually a quiet girl but...reason? ho-ho-ho: it's her father's fault.I'm sorry to troubl…
$02,2,$B3B4E3,14,$B3B51D,StartTextBox,01E0,Text_1E0_Animal_TraditionAreaCalledBlueFeather,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,"That's a tradition in this area called ""Blue feather ofhappiness."" Use it when you make a marri…"
$02,2,$B3B4E3,17,$B3B52C,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$02,2,$B3B4E3,19,$B3B533,StartTextBox,03B0,Text_3B0_Dialog_ThThank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,......Th-thank you.
$02,2,$B3B4E3,22,$B3B541,StartTextBox,005A,Text_05A_Dialog_NecessarilyRightWrongDailyIncidents,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's not necessarily right or wrong. Daily incidents are neither. It's up to you:really.
$02,2,$B3B4E3,24,$B3B548,StartTextBox,01CF,Text_1CF_Romance_SeemsMariaFatherArguedOver,Romance,npc_maria_romance_or_family,family_romance_dialogue_matrix,high,It seems Maria and her father argued over you.
$02,2,$B3B4E3,30,$B3B562,StartTextBox,01CA,Text_1CA_Romance_HaveGiveGirlLoveGirl,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,You have to give it to the girl you love: OK? To the girl you want to marry.
$02,2,$B3B4E3,33,$B3B571,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$02,2,$B3B4E3,35,$B3B578,StartTextBox,03BB,Text_3BB_Dialog_TakeKindofStuff,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,What? I can't take this kindof stuff.
$02,2,$B3B4E3,41,$B3B59B,StartTextBox,03EA,Text_3EA_Dialog_YoudBetterListenOldPreacher,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,You'd better listen to the old preacher.
$02,2,$B3B4E3,43,$B3B5A2,StartTextBox,01D1,Text_1D1_Mountain_MariaGoWenttoExactlyNortheast,Sign,npc_maria_romance_or_family,family_romance_dialogue_matrix,high,Where did Maria go? She wentto...exactly northeast. You see a pond there.
$02,2,$B3B4E3,46,$B3B5AD,StartTextBox,01DD,Text_1DD_Weather_DirectionWhichWeatherCockWent,Weather,weather_context,family_romance_dialogue_matrix,high,The Direction in which the weather-cock went to? Somewhere you can keep away from the rain.And…
$02,2,$B3B4E3,49,$B3B5B8,StartTextBox,01E6,Text_1E6_Romance_MmmmGirlFellDownDark,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,Mmmm:a girl fell down in a dark: small place. Go get her right away before it's too late.
$02,2,$B3B4E3,52,$B3B5C3,StartTextBox,01EF,Text_1EF_Sign_WhichDirectionBluebirdGoThink,Sign,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Which direction did the bluebird go? Well:I think I saw it flying up towards the mountain.
$02,2,$B3B4E3,63,$B3B5F6,StartTextBox,0173,Text_173_Dialog_Happy,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I'm happy....
$02,3,$B3B6E1,20,$B3B73C,StartTextBox,01C9,Text_1C9_Dialog_GivingWrongPerson,Dialog,child_family_event,family_romance_dialogue_matrix,high,Hey: you are giving it to a wrong person.
$02,3,$B3B6E1,23,$B3B74B,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$02,3,$B3B6E1,25,$B3B752,StartTextBox,03B8,Text_3B8_Dialog_Want,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I don't want it.
$02,3,$B3B6E1,28,$B3B761,StartTextBoxCopy,007E,Text_07E_Mountain_WantFishC,Sign,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Hey:do you want to fish? Yes No<CHOICE_OR_WAIT>c
$02,3,$B3B6E1,33,$B3B775,StartTextBox,007F,Text_07F_Manual_UseMyFishingRodUse,Manual,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,OK:you can use my fishing rod. Use Y button.
$02,3,$B3B6E1,35,$B3B77C,StartTextBox,0080,Text_080_Shipping_PrettyGoodTastesGoodSells,Shipping,shop_or_shipping_context,family_romance_dialogue_matrix,high,No:this is pretty good. It tastes good and sells at a high price.
$02,3,$B3B6E1,38,$B3B788,StartTextBox,0081,Text_081_Dialog_VisitUsAgain,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Visit us again.
$02,3,$B3B6E1,40,$B3B78F,StartTextBox,0151,Text_151_Dialog_BusyBusy,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I'm busy: busy.
$02,3,$B3B6E1,42,$B3B796,StartTextBox,0392,Text_392_Dialog_BetterGoHomeNow,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Better go home now.
$02,4,$B3B8D2,21,$B3B92F,StartTextBox,043F,Text_43F_Weather_UummmAnswerNowIfSunny,Weather,weather_forecast_system,family_romance_dialogue_matrix,high,........Uummm:well:I can't answer now. If it's sunny...will you come to the mountain on Sunday?…
$02,4,$B3B8D2,23,$B3B936,StartTextBox,0178,Text_178_Dialog_AfraidTooEarly,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I'm afraid it's too early...
$02,4,$B3B8D2,33,$B3B978,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$02,4,$B3B8D2,35,$B3B97F,StartTextBox,03B2,Text_3B2_Dialog_ThankLooksDelicious,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you. It looks delicious.
$02,4,$B3B8D2,38,$B3B98C,StartTextBox,0212,Text_212_Dialog_WowThanksLotMmmmSmells,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:thanks a lot. Mmmm:it smells so good.
$02,4,$B3B8D2,41,$B3B999,StartTextBox,03B1,Text_3B1_Dialog_PickUpHerbsWithoutThinking,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Don't pick up herbs without thinking what they are for.
$02,4,$B3B8D2,44,$B3B9A6,StartTextBox,01D9,Text_1D9_Dialog_Rude,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"How rude,"
$02,4,$B3B8D2,47,$B3B9B3,StartTextBox,0143,Text_143_Romance_LikeNina,Romance,npc_nina_romance_or_family,family_romance_dialogue_matrix,high,.....Do you like...Nina?
$02,4,$B3B8D2,57,$B3B9E5,StartTextBox,040C,Text_40C_Dialog_VeryLittleLightAboveReaches,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,A very little light from above reaches the ground. Those herbs over there lives only with it.
$02,4,$B3B8D2,59,$B3B9EC,StartTextBox,040D,Text_40D_Romance_NinasDreamLiveSurroundedFlowers,Romance,npc_nina_romance_or_family,family_romance_dialogue_matrix,high,Nina's dream is to live surrounded by flowers.
$02,4,$B3B8D2,61,$B3B9F3,StartTextBox,040E,Text_40E_Romance_FlowersLoveThemallLikeWeeds,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,Not just flowers:I love themall like weeds and vegetable. I want to do garden forever.
$02,4,$B3B8D2,63,$B3B9FA,StartTextBox,00C1,Text_0C1_Animal_FlowersEdibleUsedMedicinalPurposes,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Flowers can be edible and used for medicinal purposes as well as making us feel comfortable.But…
$02,4,$B3B8D2,65,$B3BA01,StartTextBoxCopy,00C2,Text_0C2_Dialog_HeardWasSecretGardenRanch,Dialog,ranch_livestock_context,family_romance_dialogue_matrix,high,"I heard there was the ""Secret Garden"" in the ranch. Is it so? I want to go see it. OK I don't w…"
$02,4,$B3B8D2,69,$B3BA10,StartTextBox,00C3,Text_0C3_Dialog_WowHardlyWait,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Wow:I can hardly wait.
$02,4,$B3B8D2,72,$B3BA1D,StartTextBox,00C4,Text_0C4_Dialog_MeanForget,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,"How mean, Forget it,"
$02,4,$B3B8D2,75,$B3BA2A,StartTextBox,00B1,Text_0B1_Dialog_Ugh,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,ugh...
$02,4,$B3B8D2,77,$B3BA31,StartTextBox,0391,Text_391_Dialog_LateWedBetterGoHome,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,It's late so we'd better go home now.
$03,0,$B3BA59,23,$B3BADB,StartTextBoxCopy,01C3,Text_1C3_Shop_BlueFeatherHappinessHappinessDifferent,Sign,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,"This is ""Blue feather of happiness.""Well:happiness is different for each one though. Right now:…"
$03,0,$B3BA59,27,$B3BAF3,StartTextBox,01C4,Text_1C4_Church_GodBless,Church,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,"God bless you,"
$03,1,$B3BD2D,22,$B3BD8D,StartTextBox,01E0,Text_1E0_Animal_TraditionAreaCalledBlueFeather,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,"That's a tradition in this area called ""Blue feather ofhappiness."" Use it when you make a marri…"
$03,1,$B3BD2D,25,$B3BD9C,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$03,1,$B3BD2D,27,$B3BDA3,StartTextBox,03B0,Text_3B0_Dialog_ThThank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,......Th-thank you.
$03,1,$B3BD2D,30,$B3BDB1,StartTextBox,0059,Text_059_Animal_HaveSympathyPeopleKindPeople,Animal,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Have sympathy for people. When you are kind to people:they give you kindness in return. Animals…
$03,1,$B3BD2D,32,$B3BDB8,StartTextBox,01CF,Text_1CF_Romance_SeemsMariaFatherArguedOver,Romance,npc_maria_romance_or_family,family_romance_dialogue_matrix,high,It seems Maria and her father argued over you.
$03,1,$B3BD2D,38,$B3BDD2,StartTextBox,01C9,Text_1C9_Dialog_GivingWrongPerson,Dialog,child_family_event,family_romance_dialogue_matrix,high,Hey: you are giving it to a wrong person.
$03,1,$B3BD2D,42,$B3BDE5,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$03,1,$B3BD2D,45,$B3BDF0,StartTextBox,03B8,Text_3B8_Dialog_Want,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I don't want it.
$03,1,$B3BD2D,49,$B3BE02,StartTextBox,0037,Text_037_Church_HangAroundListenPriest,Church,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,Don't hang around. Listen to the priest.
$03,1,$B3BD2D,52,$B3BE0D,StartTextBox,01CD,Text_1CD_Romance_MariaDadWasWrongCome,Romance,npc_maria_romance_or_family,family_romance_dialogue_matrix,high,"Oh:Maria, Your dad was wrong.Please:please come back to me,"
$03,1,$B3BD2D,59,$B3BE2B,StartTextBox,01C6,Text_1C6_Romance_SillyMarried,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,Don't be silly:I'm married.
$03,1,$B3BD2D,63,$B3BE3E,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$03,1,$B3BD2D,66,$B3BE49,StartTextBox,03B9,Text_3B9_Dialog_Trouble,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,I could be in trouble.
$03,1,$B3BD2D,70,$B3BE5B,StartTextBox,003C,Text_03C_Church_ChurchDedicatedGodCropsSuggest,Church,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,This church is dedicated to the God of the crops. I suggest you pray faithfully.
$03,1,$B3BD2D,73,$B3BE66,StartTextBox,01CE,Text_1CE_Romance_UsuallyQuietGirlButReason,Romance,child_family_event,family_romance_dialogue_matrix,high,She is usually a quiet girl but...reason? ho-ho-ho: it's her father's fault.I'm sorry to troubl…
$03,1,$B3BD2D,80,$B3BE84,StartTextBox,01CA,Text_1CA_Romance_HaveGiveGirlLoveGirl,Romance,romance_or_marriage_dialogue,family_romance_dialogue_matrix,high,You have to give it to the girl you love: OK? To the girl you want to marry.
$03,1,$B3BD2D,84,$B3BE97,StartTextBox,0200,Text_200_Dialog_Thank,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,Thank you.
$03,1,$B3BD2D,87,$B3BEA2,StartTextBox,0049,Text_049_Dialog_Entry,Dialog,npc_or_event_dialogue,family_romance_dialogue_matrix,high,....
$03,1,$B3BD2D,91,$B3BEB4,StartTextBox,0042,Text_042_Church_BelieveGodExistsBelieve,Church,event_dialogue_unknown_specific_owner,family_romance_dialogue_matrix,high,I believe God exists. You believe it: don't you?
$03,1,$B3BD2D,94,$B3BEBF,StartTextBox,01DC,Text_1DC_Weather_MadeWeatherCockFormyWife,Weather,npc_ann_romance_or_family;weather_context;wife_family_event,family_romance_dialogue_matrix,high,I made that weather-cock formy wife.so it's just like a memento for Ann. She's usually cheerful…
