group,entry,target,pass94_final_script_control_branch_name,optional_refinement_lane,why_optional,prototype_key,sample_candidate
$10,13,$B48818,EveFamilyRomanceDialogueBranch_ScriptControlRow_G10_Entry013_TargetB48818,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore2TableDrivenSceneRouter::ScriptControlEntry,EventCore2TableDrivenSceneRouter_ScriptControlEntry_Entry013
$10,14,$B48818,EveFamilyRomanceDialogueBranch_ScriptControlRow_G10_Entry014_TargetB48818,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore2TableDrivenSceneRouter::ScriptControlEntry,EventCore2TableDrivenSceneRouter_ScriptControlEntry_Entry014
$10,15,$B48818,EveFamilyRomanceDialogueBranch_ScriptControlRow_G10_Entry015_TargetB48818,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore2TableDrivenSceneRouter::ScriptControlEntry,EventCore2TableDrivenSceneRouter_ScriptControlEntry_Entry015
$11,0,$B48838,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry000_TargetB48838,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry000
$11,1,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry001_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry001
$11,2,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry002_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry002
$11,3,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry003_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry003
$11,4,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry004_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry004
$11,5,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry005_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry005
$11,6,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry006_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry006
$11,7,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry007_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry007
$11,8,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry008_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry008
$11,9,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry009_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry009
$11,10,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry010_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry010
$11,11,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry011_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry011
$11,12,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry012_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry012
$11,13,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry013_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry013
$11,14,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry014_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry014
$11,15,$B488A0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G11_Entry015_TargetB488A0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_C0Cluster::ScriptControlEntry,TableDrivenEventScript_C0Cluster_ScriptControlEntry_Entry015
$12,0,$B488C0,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry000_TargetB488C0,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry000
$12,1,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry001_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry001
$12,2,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry002_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry002
$12,3,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry003_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry003
$12,4,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry004_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry004
$12,5,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry005_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry005
$12,6,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry006_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry006
$12,7,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry007_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry007
$12,8,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry008_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry008
$12,9,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry009_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry009
$12,10,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry010_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry010
$12,11,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry011_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry011
$12,12,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry012_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry012
$12,13,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry013_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry013
$12,14,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry014_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry014
$12,15,$B4892A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G12_Entry015_TargetB4892A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::EventCore3TableDrivenSceneRouter::ScriptControlEntry,EventCore3TableDrivenSceneRouter_ScriptControlEntry_Entry015
$13,0,$B4894A,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry000_TargetB4894A,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry000
$13,1,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry001_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry001
$13,2,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry002_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry002
$13,3,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry003_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry003
$13,4,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry004_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry004
$13,5,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry005_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry005
$13,6,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry006_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry006
$13,7,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry007_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry007
$13,8,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry008_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry008
$13,9,$B489D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G13_Entry009_TargetB489D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_A::ScriptControlEntry,TableDrivenEventScript_F2Cluster_A_ScriptControlEntry_Entry009
