group,entry,target,pass87_owner_scene_or_character,pass87_owner_type,pass88_refined_owner_lane,pass88_manual_target_type,pass88_recommended_next_action,pass81_entry_alias,group_semantic_name,pass82_owner_domain,pass82_scene_role,pseudocode_preview
$09,6,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry006_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,7,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry007_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,8,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry008_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,9,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry009_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,10,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry010_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,11,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry011_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,12,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry012_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,13,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry013_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,14,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry014_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$09,15,$B3E83B,FamilyRomanceEvent,family_romance_general,ParentsVisitCameraMotionCutsceneSetup::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G09_Entry015_ParentsVisitCameraMotionCutsceneSetup_StructuralPayload,ParentsVisitCameraMotionCutsceneSetup,npc_family_romance,motion_velocity_update,UnknownOpcode_$5B()
$0A,0,$B3E85B,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry000_TableDrivenCutsceneObjectScriptFA_ObjectVisual,TableDrivenCutsceneObjectScript_FA,npc_family_romance,visual_object_setup_or_spawn,Set60() ; ToolStopOrWait()
$0A,1,$B3E89A,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry001_TableDrivenCutsceneObjectScriptFA_ObjectVisual,TableDrivenCutsceneObjectScript_FA,npc_family_romance,visual_object_setup_or_spawn,Set60() ; ToolStopOrWait()
$0A,2,$B3E8C8,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry002_TableDrivenCutsceneObjectScriptFA_ObjectVisual,TableDrivenCutsceneObjectScript_FA,npc_family_romance,visual_object_setup_or_spawn,Set60() ; ToolStopOrWait()
$0A,3,$B3E90B,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry003_TableDrivenCutsceneObjectScriptFA_ObjectVisual,TableDrivenCutsceneObjectScript_FA,npc_family_romance,visual_object_setup_or_spawn,Set60() ; ToolStopOrWait()
$0A,4,$B3E982,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry004_TableDrivenCutsceneObjectScriptFA_Transition,TableDrivenCutsceneObjectScript_FA,npc_family_romance,transition_map_flow,"StopTimeFlow() ; ChangeGameState() ; StartNestedScriptSlot(slot=$01, target=$B3E98A) ; EventCoreUNK2() ; StopOrDisableCCSlot()"
$0A,5,$B3E9AE,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry005_TableDrivenCutsceneObjectScriptFA_Transition,TableDrivenCutsceneObjectScript_FA,npc_family_romance,transition_map_flow,"StopTimeFlow() ; ChangeGameState() ; StartNestedScriptSlot(slot=$01, target=$B3E9B6) ; EventCoreUNK2() ; StopOrDisableCCSlot()"
$0A,6,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry006_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,7,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry007_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,8,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry008_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,9,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry009_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,10,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry010_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,11,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry011_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,12,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry012_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,13,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry013_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,14,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry014_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0A,15,$B3E9DA,FamilyRomanceEvent,family_romance_general,TableDrivenCutsceneObjectScript_FA::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0A_Entry015_TableDrivenCutsceneObjectScriptFA_StructuralPayload,TableDrivenCutsceneObjectScript_FA,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$FA()
$0B,0,$B3E9FA,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry000_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StopTimeFlow() ; SetHour(hour=7) ; StartNestedScriptSlot(slot=$01, target=$B3EA1F) ; StartNestedScriptSlot(slot=$02, target=$B3EA3B) ; StartNestedScriptSlot(slot=$03, target=$B3EA5D) ; StartNestedScriptSlot(slot=$04, target=$B3EA79) ; StartNestedScriptSlot(slot=$05, target=$B3EA9B) ; StartNestedScriptSlot(slot=$06, target=$B3EAC9) ; StartNestedScriptSlot(slot=$07, target=$B3EADE) ; StartNestedScriptSlot(slot=$08, target=$B3EAF8) ; ..."
$0B,1,$B3EB5C,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry001_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StartNestedScriptSlot(slot=$01, target=$B3EB61) ; StopOrDisableCCSlot()"
$0B,2,$B3EB83,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry002_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StartNestedScriptSlot(slot=$01, target=$B3EB88) ; StopOrDisableCCSlot()"
$0B,3,$B3EBB2,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry003_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StartNestedScriptSlot(slot=$01, target=$B3EBBB) ; StartNestedScriptSlot(slot=$02, target=$B3EBE2) ; StopOrDisableCCSlot()"
$0B,4,$B3EC2D,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry004_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StartNestedScriptSlot(slot=$01, target=$B3EC3A) ; StartNestedScriptSlot(slot=$02, target=$B3EC67) ; StartNestedScriptSlot(slot=$03, target=$B3EC7F) ; StopOrDisableCCSlot()"
$0B,5,$B3EC8D,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry005_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StartNestedScriptSlot(slot=$01, target=$B3EC96) ; StartNestedScriptSlot(slot=$02, target=$B3ECC0) ; StopOrDisableCCSlot()"
$0B,6,$B3ECE2,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry006_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StartNestedScriptSlot(slot=$01, target=$B3ECE7) ; StopOrDisableCCSlot()"
$0B,7,$B3ED39,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry007_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StartNestedScriptSlot(slot=$01, target=$B3ED52) ; StartNestedScriptSlot(slot=$02, target=$B3ED7A) ; StartNestedScriptSlot(slot=$03, target=$B3EDF0) ; StartNestedScriptSlot(slot=$04, target=$B3ED9C) ; StartNestedScriptSlot(slot=$05, target=$B3EDC6) ; StartNestedScriptSlot(slot=$06, target=$B3EE05) ; StopOrDisableCCSlot()"
$0B,11,$B3EF0A,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry011_MountainAnglerFishingSignDialogue_Transition,MountainAnglerFishingSignDialogue,npc_family_romance,motion_velocity_update,"StopTimeFlow() ; SetPlayerPosition(x=$0088, y=$0128) ; ChangeGameState() ; StartNestedScriptSlot(slot=$01, target=$B3EF1C) ; EventCoreUNK2() ; Set7AFlag(value=$00) ; Compare7AFlag(value=$01) ; TransitionToHouse() ; StopOrDisableCCSlot()"
$0B,12,$B3EF2E,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry012_MountainAnglerFishingSignDialogue_ScriptFlow,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,"StartNestedScriptSlot(slot=$01, target=$B3EF33) ; StopOrDisableCCSlot()"
$0B,13,$B3EF5A,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry013_MountainAnglerFishingSignDialogue_StructuralPayload,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$7A()
$0B,14,$B3EF5A,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry014_MountainAnglerFishingSignDialogue_StructuralPayload,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$7A()
$0B,15,$B3EF5A,FamilyRomanceEvent,family_romance_general,MountainAnglerFishingSignDialogue::family_romance_matrix_lane,needs_final_npc_or_scene_name,resolve exact npc by nested text branch or event flag,EventScript_G0B_Entry015_MountainAnglerFishingSignDialogue_StructuralPayload,MountainAnglerFishingSignDialogue,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$7A()
$0C,0,$B3EF7A,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_Opcode88Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G0C_Entry000_TableDrivenEventScriptOpcode88Cluster_ToolInteraction,TableDrivenEventScript_Opcode88Cluster,npc_family_romance,script_control_or_table_entry,ToolStopOrWait()
$0C,1,$B3EFF3,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_Opcode88Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G0C_Entry001_TableDrivenEventScriptOpcode88Cluster_ToolInteraction,TableDrivenEventScript_Opcode88Cluster,npc_family_romance,script_control_or_table_entry,ToolStopOrWait()
$0C,2,$B3F068,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_Opcode88Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G0C_Entry002_TableDrivenEventScriptOpcode88Cluster_StructuralPayload,TableDrivenEventScript_Opcode88Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$88()
$0C,3,$B3F068,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_Opcode88Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G0C_Entry003_TableDrivenEventScriptOpcode88Cluster_StructuralPayload,TableDrivenEventScript_Opcode88Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$88()
$0C,4,$B3F068,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_Opcode88Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G0C_Entry004_TableDrivenEventScriptOpcode88Cluster_StructuralPayload,TableDrivenEventScript_Opcode88Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$88()
$0C,5,$B3F068,FamilyRomanceEvent,family_romance_general,TableDrivenEventScript_Opcode88Cluster::eve_family_romance_lane,needs_final_npc_or_scene_name,verify_eve_specific_branch_by_text_or_schedule_table,EventScript_G0C_Entry005_TableDrivenEventScriptOpcode88Cluster_StructuralPayload,TableDrivenEventScript_Opcode88Cluster,npc_family_romance,script_control_or_table_entry,UnknownOpcode_$88()
